unit,s_adj,nace_r2,na_item,geo,time,values
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2019-01-01,19164.5
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2018-10-01,19923.1
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2018-07-01,19610
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2018-04-01,18408.3
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2018-01-01,18355
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2017-10-01,18271.4
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2017-07-01,18231.7
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2017-04-01,17707.4
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2017-01-01,17833.9
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2016-10-01,17640.7
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2016-07-01,16838.1
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2016-04-01,17447.2
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2016-01-01,17158.1
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2015-10-01,17245.4
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2015-07-01,17080.3
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2015-04-01,16214.8
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2015-01-01,15454.8
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2014-10-01,15745
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2014-07-01,15798
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2014-04-01,16272
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2014-01-01,16115.3
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2013-10-01,16521.6
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2013-07-01,16064.1
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2013-04-01,15713.8
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2013-01-01,14969.6
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2012-10-01,16011.9
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2012-07-01,15762.5
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2012-04-01,15866.5
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2012-01-01,16109.6
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2011-10-01,15823.2
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2011-07-01,16667.2
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2011-04-01,15704.5
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2011-01-01,16074.8
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2010-10-01,15272.1
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2010-07-01,14668.8
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2010-04-01,15044.2
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2010-01-01,14337.3
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2009-10-01,14726.8
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2009-07-01,14337.2
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2009-04-01,14826.2
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2009-01-01,15648.8
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2008-10-01,15875.8
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2008-07-01,16614.5
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2008-04-01,17070.1
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2008-01-01,16179.1
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2007-10-01,16026.6
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2007-07-01,16763.8
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2007-04-01,16525.3
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2007-01-01,16912.2
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2006-10-01,15648.6
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2006-07-01,15760.8
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2006-04-01,15321.5
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2006-01-01,15202.7
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2005-10-01,15436.8
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2005-07-01,15333.9
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2005-04-01,15227.5
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2005-01-01,14464.7
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2004-10-01,15402.8
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2004-07-01,15115.1
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2004-04-01,14352.5
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2004-01-01,14592.4
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2003-10-01,14475.9
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2003-07-01,14442.3
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2003-04-01,14696
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2003-01-01,14883.9
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2002-10-01,13737.5
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2002-07-01,14014.9
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2002-04-01,14209.8
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2002-01-01,14127.7
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2001-10-01,14231.4
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2001-07-01,14290.5
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2001-04-01,14881
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2001-01-01,15068.9
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2000-10-01,15228.1
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2000-07-01,14628.1
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2000-04-01,14439
CLV05_MEUR,SCA,NA,GCapitalForm,AT,2000-01-01,14491.4
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2021-10-01,38451.6
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2021-07-01,39971
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2021-04-01,36473.7
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2021-01-01,34694
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2020-10-01,35776.2
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2020-07-01,37134.2
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2020-04-01,33161.1
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2020-01-01,37699.2
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2019-10-01,39380.4
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2019-07-01,39212
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2019-04-01,39163.5
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2019-01-01,39355.5
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2018-10-01,39225.1
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2018-07-01,38841.3
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2018-04-01,39018.7
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2018-01-01,39137.5
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2017-10-01,38595.4
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2017-07-01,38978.4
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2017-04-01,38534.9
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2017-01-01,38355.3
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2016-10-01,38371.8
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2016-07-01,37891
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2016-04-01,37798.6
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2016-01-01,37338.1
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2015-10-01,37536.2
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2015-07-01,37279.7
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2015-04-01,37075.6
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2015-01-01,37147.2
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2014-10-01,36962.9
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2014-07-01,37175.4
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2014-04-01,37055.6
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2014-01-01,37123.9
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2013-10-01,37063.3
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2013-07-01,36935.7
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2013-04-01,36931.4
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2013-01-01,36921.5
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2012-10-01,36739.3
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2012-07-01,36836.7
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2012-04-01,37077.6
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2012-01-01,37356.6
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2011-10-01,37228.4
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2011-07-01,36843.1
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2011-04-01,36684.4
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2011-01-01,36390.1
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2010-10-01,36545.4
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2010-07-01,36660.1
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2010-04-01,35908.5
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2010-01-01,35993.5
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2009-10-01,35809.3
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2009-07-01,36135.9
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2009-04-01,36166.6
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2009-01-01,35539
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2008-10-01,35554.4
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2008-07-01,35440.8
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2008-04-01,35622.7
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2008-01-01,35902
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2007-10-01,35523.1
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2007-07-01,35261.1
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2007-04-01,35351.5
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2007-01-01,35012.8
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2006-10-01,35115
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2006-07-01,35007.7
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2006-04-01,34692.2
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2006-01-01,34748
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2005-10-01,34356.6
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2005-07-01,34463.9
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2005-04-01,34212.2
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2005-01-01,33632.9
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2004-10-01,33857.2
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2004-07-01,33416.7
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2004-04-01,33334.2
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2004-01-01,32964.2
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2003-10-01,32733.6
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2003-07-01,32774.3
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2003-04-01,32600.6
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2003-01-01,32475.2
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2002-10-01,32363.4
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2002-07-01,32137
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2002-04-01,31991.8
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2002-01-01,31818.4
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2001-10-01,32066.8
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2001-07-01,31654.5
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2001-04-01,31763.5
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2001-01-01,31910.3
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2000-10-01,31710.1
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2000-07-01,31403.1
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2000-04-01,31529.4
CLV05_MEUR,SCA,NA,FinConsExpHH,AT,2000-01-01,31117.1
I15,NA,NA,HICP_Electricity,AT,2000-01-01,213.85
I15,NA,NA,HICP_Electricity,AT,2000-04-01,218.38
I15,NA,NA,HICP_Electricity,AT,2000-07-01,228.52
I15,NA,NA,HICP_Electricity,AT,2000-10-01,227.8
I15,NA,NA,HICP_Electricity,AT,2001-01-01,226.74
I15,NA,NA,HICP_Electricity,AT,2001-04-01,226.71
I15,NA,NA,HICP_Electricity,AT,2001-07-01,226.32
I15,NA,NA,HICP_Electricity,AT,2001-10-01,221.77
I15,NA,NA,HICP_Electricity,AT,2002-01-01,222.25
I15,NA,NA,HICP_Electricity,AT,2002-04-01,217.07
I15,NA,NA,HICP_Electricity,AT,2002-07-01,216.49
I15,NA,NA,HICP_Electricity,AT,2002-10-01,219.03000000000003
I15,NA,NA,HICP_Electricity,AT,2003-01-01,218.82
I15,NA,NA,HICP_Electricity,AT,2003-04-01,220.28
I15,NA,NA,HICP_Electricity,AT,2003-07-01,221.96999999999997
I15,NA,NA,HICP_Electricity,AT,2003-10-01,222.71
I15,NA,NA,HICP_Electricity,AT,2004-01-01,222.82
I15,NA,NA,HICP_Electricity,AT,2004-04-01,225.58999999999995
I15,NA,NA,HICP_Electricity,AT,2004-07-01,226.79
I15,NA,NA,HICP_Electricity,AT,2004-10-01,232.62
I15,NA,NA,HICP_Electricity,AT,2005-01-01,235.76
I15,NA,NA,HICP_Electricity,AT,2005-04-01,233.47
I15,NA,NA,HICP_Electricity,AT,2005-07-01,232.67
I15,NA,NA,HICP_Electricity,AT,2005-10-01,233.55
I15,NA,NA,HICP_Electricity,AT,2006-01-01,237.77
I15,NA,NA,HICP_Electricity,AT,2006-04-01,242.77
I15,NA,NA,HICP_Electricity,AT,2006-07-01,243.66
I15,NA,NA,HICP_Electricity,AT,2006-10-01,244.37
I15,NA,NA,HICP_Electricity,AT,2007-01-01,263.44
I15,NA,NA,HICP_Electricity,AT,2007-04-01,264.36
I15,NA,NA,HICP_Electricity,AT,2007-07-01,264.78000000000003
I15,NA,NA,HICP_Electricity,AT,2007-10-01,265.26
I15,NA,NA,HICP_Electricity,AT,2008-01-01,266.06
I15,NA,NA,HICP_Electricity,AT,2008-04-01,266.46000000000004
I15,NA,NA,HICP_Electricity,AT,2008-07-01,268.08
I15,NA,NA,HICP_Electricity,AT,2008-10-01,275.4
I15,NA,NA,HICP_Electricity,AT,2009-01-01,279.75
I15,NA,NA,HICP_Electricity,AT,2009-04-01,279.75
I15,NA,NA,HICP_Electricity,AT,2009-07-01,280.2
I15,NA,NA,HICP_Electricity,AT,2009-10-01,280.33
I15,NA,NA,HICP_Electricity,AT,2010-01-01,282.03
I15,NA,NA,HICP_Electricity,AT,2010-04-01,282.71000000000004
I15,NA,NA,HICP_Electricity,AT,2010-07-01,283.38
I15,NA,NA,HICP_Electricity,AT,2010-10-01,283.27
I15,NA,NA,HICP_Electricity,AT,2011-01-01,282.04
I15,NA,NA,HICP_Electricity,AT,2011-04-01,283.23
I15,NA,NA,HICP_Electricity,AT,2011-07-01,283.38
I15,NA,NA,HICP_Electricity,AT,2011-10-01,283.38
I15,NA,NA,HICP_Electricity,AT,2012-01-01,282.04
I15,NA,NA,HICP_Electricity,AT,2012-04-01,282.48
I15,NA,NA,HICP_Electricity,AT,2012-07-01,288.46000000000004
I15,NA,NA,HICP_Electricity,AT,2012-10-01,288.36
I15,NA,NA,HICP_Electricity,AT,2013-01-01,298.98
I15,NA,NA,HICP_Electricity,AT,2013-04-01,298.98
I15,NA,NA,HICP_Electricity,AT,2013-07-01,298.4
I15,NA,NA,HICP_Electricity,AT,2013-10-01,296.34000000000003
I15,NA,NA,HICP_Electricity,AT,2014-01-01,299.52
I15,NA,NA,HICP_Electricity,AT,2014-04-01,299.52
I15,NA,NA,HICP_Electricity,AT,2014-07-01,299.52
I15,NA,NA,HICP_Electricity,AT,2014-10-01,293.70000000000005
I15,NA,NA,HICP_Electricity,AT,2015-01-01,301.59000000000003
I15,NA,NA,HICP_Electricity,AT,2015-04-01,300.21
I15,NA,NA,HICP_Electricity,AT,2015-07-01,300.21
I15,NA,NA,HICP_Electricity,AT,2015-10-01,297.99
I15,NA,NA,HICP_Electricity,AT,2016-01-01,303.93
I15,NA,NA,HICP_Electricity,AT,2016-04-01,303.71999999999997
I15,NA,NA,HICP_Electricity,AT,2016-07-01,303.71999999999997
I15,NA,NA,HICP_Electricity,AT,2016-10-01,302.05
I15,NA,NA,HICP_Electricity,AT,2017-01-01,286.84999999999997
I15,NA,NA,HICP_Electricity,AT,2017-04-01,286.71
I15,NA,NA,HICP_Electricity,AT,2017-07-01,286.71
I15,NA,NA,HICP_Electricity,AT,2017-10-01,286.71
I15,NA,NA,HICP_Electricity,AT,2018-01-01,286.11
I15,NA,NA,HICP_Electricity,AT,2018-04-01,286.11
I15,NA,NA,HICP_Electricity,AT,2018-07-01,287.04
I15,NA,NA,HICP_Electricity,AT,2018-10-01,297.84000000000003
I15,NA,NA,HICP_Electricity,AT,2019-01-01,297.32
I15,NA,NA,HICP_Electricity,AT,2019-04-01,298.69
I15,NA,NA,HICP_Electricity,AT,2019-07-01,302.25
I15,NA,NA,HICP_Electricity,AT,2019-10-01,302.61
I15,NA,NA,HICP_Electricity,AT,2020-01-01,316.40999999999997
I15,NA,NA,HICP_Electricity,AT,2020-04-01,318
I15,NA,NA,HICP_Electricity,AT,2020-07-01,318.22
I15,NA,NA,HICP_Electricity,AT,2020-10-01,317.88
I15,NA,NA,HICP_Electricity,AT,2021-01-01,333.57
I15,NA,NA,HICP_Electricity,AT,2021-04-01,334.34
I15,NA,NA,HICP_Electricity,AT,2021-07-01,339.19
I15,NA,NA,HICP_Electricity,AT,2021-10-01,352.28
I15,NA,NA,HICP_Gas,AT,2000-01-01,168.54
I15,NA,NA,HICP_Gas,AT,2000-04-01,170.62
I15,NA,NA,HICP_Gas,AT,2000-07-01,176.32
I15,NA,NA,HICP_Gas,AT,2000-10-01,186.97
I15,NA,NA,HICP_Gas,AT,2001-01-01,196.6
I15,NA,NA,HICP_Gas,AT,2001-04-01,196.98
I15,NA,NA,HICP_Gas,AT,2001-07-01,195.19
I15,NA,NA,HICP_Gas,AT,2001-10-01,194.13
I15,NA,NA,HICP_Gas,AT,2002-01-01,192.75
I15,NA,NA,HICP_Gas,AT,2002-04-01,192.42
I15,NA,NA,HICP_Gas,AT,2002-07-01,193.83999999999995
I15,NA,NA,HICP_Gas,AT,2002-10-01,194.91
I15,NA,NA,HICP_Gas,AT,2003-01-01,192.6
I15,NA,NA,HICP_Gas,AT,2003-04-01,195.3
I15,NA,NA,HICP_Gas,AT,2003-07-01,199.4
I15,NA,NA,HICP_Gas,AT,2003-10-01,197.85
I15,NA,NA,HICP_Gas,AT,2004-01-01,206.99
I15,NA,NA,HICP_Gas,AT,2004-04-01,207.12
I15,NA,NA,HICP_Gas,AT,2004-07-01,206.76
I15,NA,NA,HICP_Gas,AT,2004-10-01,207.66000000000005
I15,NA,NA,HICP_Gas,AT,2005-01-01,216.39
I15,NA,NA,HICP_Gas,AT,2005-04-01,216.66
I15,NA,NA,HICP_Gas,AT,2005-07-01,217.87
I15,NA,NA,HICP_Gas,AT,2005-10-01,228.56
I15,NA,NA,HICP_Gas,AT,2006-01-01,230.88
I15,NA,NA,HICP_Gas,AT,2006-04-01,232.65
I15,NA,NA,HICP_Gas,AT,2006-07-01,233.55
I15,NA,NA,HICP_Gas,AT,2006-10-01,237.15999999999997
I15,NA,NA,HICP_Gas,AT,2007-01-01,254.77
I15,NA,NA,HICP_Gas,AT,2007-04-01,254.79
I15,NA,NA,HICP_Gas,AT,2007-07-01,251.19
I15,NA,NA,HICP_Gas,AT,2007-10-01,251.19
I15,NA,NA,HICP_Gas,AT,2008-01-01,252.99
I15,NA,NA,HICP_Gas,AT,2008-04-01,253.14
I15,NA,NA,HICP_Gas,AT,2008-07-01,253.27
I15,NA,NA,HICP_Gas,AT,2008-10-01,281.89
I15,NA,NA,HICP_Gas,AT,2009-01-01,292.09000000000003
I15,NA,NA,HICP_Gas,AT,2009-04-01,277.32
I15,NA,NA,HICP_Gas,AT,2009-07-01,275.96999999999997
I15,NA,NA,HICP_Gas,AT,2009-10-01,265.87
I15,NA,NA,HICP_Gas,AT,2010-01-01,265.21
I15,NA,NA,HICP_Gas,AT,2010-04-01,265.04999999999995
I15,NA,NA,HICP_Gas,AT,2010-07-01,265.20000000000005
I15,NA,NA,HICP_Gas,AT,2010-10-01,265.85
I15,NA,NA,HICP_Gas,AT,2011-01-01,272.01
I15,NA,NA,HICP_Gas,AT,2011-04-01,287.57
I15,NA,NA,HICP_Gas,AT,2011-07-01,293.46000000000004
I15,NA,NA,HICP_Gas,AT,2011-10-01,301.23
I15,NA,NA,HICP_Gas,AT,2012-01-01,302.74
I15,NA,NA,HICP_Gas,AT,2012-04-01,302.90999999999997
I15,NA,NA,HICP_Gas,AT,2012-07-01,302.90999999999997
I15,NA,NA,HICP_Gas,AT,2012-10-01,302.90999999999997
I15,NA,NA,HICP_Gas,AT,2013-01-01,302.88
I15,NA,NA,HICP_Gas,AT,2013-04-01,302.94
I15,NA,NA,HICP_Gas,AT,2013-07-01,302.94
I15,NA,NA,HICP_Gas,AT,2013-10-01,299.54999999999995
I15,NA,NA,HICP_Gas,AT,2014-01-01,301.44
I15,NA,NA,HICP_Gas,AT,2014-04-01,301.44
I15,NA,NA,HICP_Gas,AT,2014-07-01,301.44
I15,NA,NA,HICP_Gas,AT,2014-10-01,301.44
I15,NA,NA,HICP_Gas,AT,2015-01-01,302.54999999999995
I15,NA,NA,HICP_Gas,AT,2015-04-01,300.75
I15,NA,NA,HICP_Gas,AT,2015-07-01,300.75
I15,NA,NA,HICP_Gas,AT,2015-10-01,295.95000000000005
I15,NA,NA,HICP_Gas,AT,2016-01-01,300.39
I15,NA,NA,HICP_Gas,AT,2016-04-01,295.74
I15,NA,NA,HICP_Gas,AT,2016-07-01,293.67
I15,NA,NA,HICP_Gas,AT,2016-10-01,287.85
I15,NA,NA,HICP_Gas,AT,2017-01-01,290.03999999999996
I15,NA,NA,HICP_Gas,AT,2017-04-01,289.79999999999995
I15,NA,NA,HICP_Gas,AT,2017-07-01,289.79999999999995
I15,NA,NA,HICP_Gas,AT,2017-10-01,289.79999999999995
I15,NA,NA,HICP_Gas,AT,2018-01-01,272.49
I15,NA,NA,HICP_Gas,AT,2018-04-01,272.49
I15,NA,NA,HICP_Gas,AT,2018-07-01,273.15
I15,NA,NA,HICP_Gas,AT,2018-10-01,280.39
I15,NA,NA,HICP_Gas,AT,2019-01-01,275.64
I15,NA,NA,HICP_Gas,AT,2019-04-01,275.95
I15,NA,NA,HICP_Gas,AT,2019-07-01,277.01
I15,NA,NA,HICP_Gas,AT,2019-10-01,277.23
I15,NA,NA,HICP_Gas,AT,2020-01-01,273.15
I15,NA,NA,HICP_Gas,AT,2020-04-01,273.15
I15,NA,NA,HICP_Gas,AT,2020-07-01,272.28999999999996
I15,NA,NA,HICP_Gas,AT,2020-10-01,270.57
I15,NA,NA,HICP_Gas,AT,2021-01-01,275.82
I15,NA,NA,HICP_Gas,AT,2021-04-01,277.27
I15,NA,NA,HICP_Gas,AT,2021-07-01,293.33
I15,NA,NA,HICP_Gas,AT,2021-10-01,328.17
NR,NA,NA,HDD,AT,2000-01-01,1586.71
NR,NA,NA,HDD,AT,2000-04-01,420.34
NR,NA,NA,HDD,AT,2000-07-01,239.61
NR,NA,NA,HDD,AT,2000-10-01,1162.31
NR,NA,NA,HDD,AT,2001-01-01,1491.6699999999998
NR,NA,NA,HDD,AT,2001-04-01,585.7
NR,NA,NA,HDD,AT,2001-07-01,288.21000000000004
NR,NA,NA,HDD,AT,2001-10-01,1381.51
NR,NA,NA,HDD,AT,2002-01-01,1446.35
NR,NA,NA,HDD,AT,2002-04-01,503.14
NR,NA,NA,HDD,AT,2002-07-01,259.37
NR,NA,NA,HDD,AT,2002-10-01,1271.9299999999998
NR,NA,NA,HDD,AT,2003-01-01,1697.05
NR,NA,NA,HDD,AT,2003-04-01,459.8
NR,NA,NA,HDD,AT,2003-07-01,182.91
NR,NA,NA,HDD,AT,2003-10-01,1363.85
NR,NA,NA,HDD,AT,2004-01-01,1666.54
NR,NA,NA,HDD,AT,2004-04-01,594.7
NR,NA,NA,HDD,AT,2004-07-01,219.61
NR,NA,NA,HDD,AT,2004-10-01,1256.89
NR,NA,NA,HDD,AT,2005-01-01,1708.11
NR,NA,NA,HDD,AT,2005-04-01,533.4200000000001
NR,NA,NA,HDD,AT,2005-07-01,237.49
NR,NA,NA,HDD,AT,2005-10-01,1374.59
NR,NA,NA,HDD,AT,2006-01-01,1802.47
NR,NA,NA,HDD,AT,2006-04-01,564.45
NR,NA,NA,HDD,AT,2006-07-01,166.56
NR,NA,NA,HDD,AT,2006-10-01,1115.87
NR,NA,NA,HDD,AT,2007-01-01,1295.97
NR,NA,NA,HDD,AT,2007-04-01,379.11
NR,NA,NA,HDD,AT,2007-07-01,279.33
NR,NA,NA,HDD,AT,2007-10-01,1408.87
NR,NA,NA,HDD,AT,2008-01-01,1430.8200000000002
NR,NA,NA,HDD,AT,2008-04-01,513.0899999999999
NR,NA,NA,HDD,AT,2008-07-01,262.51
NR,NA,NA,HDD,AT,2008-10-01,1238.01
NR,NA,NA,HDD,AT,2009-01-01,1661.15
NR,NA,NA,HDD,AT,2009-04-01,426.76
NR,NA,NA,HDD,AT,2009-07-01,137.78
NR,NA,NA,HDD,AT,2009-10-01,1279.15
NR,NA,NA,HDD,AT,2010-01-01,1682.62
NR,NA,NA,HDD,AT,2010-04-01,553.14
NR,NA,NA,HDD,AT,2010-07-01,251.34
NR,NA,NA,HDD,AT,2010-10-01,1418.7800000000002
NR,NA,NA,HDD,AT,2011-01-01,1531.2199999999998
NR,NA,NA,HDD,AT,2011-04-01,432.65
NR,NA,NA,HDD,AT,2011-07-01,167.39
NR,NA,NA,HDD,AT,2011-10-01,1278.02
NR,NA,NA,HDD,AT,2012-01-01,1598.62
NR,NA,NA,HDD,AT,2012-04-01,498.95
NR,NA,NA,HDD,AT,2012-07-01,179
NR,NA,NA,HDD,AT,2012-10-01,1276.28
NR,NA,NA,HDD,AT,2013-01-01,1666.08
NR,NA,NA,HDD,AT,2013-04-01,561.4200000000001
NR,NA,NA,HDD,AT,2013-07-01,190.33
NR,NA,NA,HDD,AT,2013-10-01,1217.6
NR,NA,NA,HDD,AT,2014-01-01,1322.61
NR,NA,NA,HDD,AT,2014-04-01,504.98
